,dist_right,y,dist_around,dist_left,dist_up,dist_bottom,x
2781,1,14,9.22,13,22,2,23
2782,9,6,9.22,0,14,12,21
2783,2,10,16.125,4,9,3,30
2784,7,5,16.553,4,28,4,29
2785,5,10,8.246,4,1,11,22
2786,1,4,12.806,3,3,29,4
2787,5,14,12.166,13,1,23,2
2788,12,3,11.402,2,9,12,21
2789,2,13,5.099,12,8,15,9
2790,1,18,10.0,17,5,27,6
2791,2,17,5.099,16,14,18,15
2792,12,7,12.083,0,2,0,3
2793,11,4,12.042,3,22,10,23
2794,2,13,5.099,12,18,5,19
2795,1,4,12.042,3,4,28,5
2796,10,9,12.369,2,1,1,2
2797,0,19,18.385,18,30,2,31
2798,6,6,12.53,0,18,8,25
2799,15,0,14.422,0,21,11,22
2800,0,15,3.0,14,13,19,14
2801,9,6,10.817,0,16,10,23
2802,1,18,6.325,17,15,17,16
2803,5,1,11.705,0,17,15,18
2804,1,18,6.083,17,12,20,13
2805,8,11,10.05,10,3,9,4
2806,3,12,5.0,11,8,24,9
2807,13,6,19.925,0,26,0,33
2808,1,14,11.18,13,24,0,25
2809,0,19,9.899,18,6,26,7
2810,2,17,6.403,16,9,23,10
2811,0,15,11.402,14,24,8,25
2812,10,5,9.899,4,20,12,21
2813,6,13,19.026,12,0,0,33
2814,1,14,9.22,13,22,2,23
2815,9,10,13.153,4,0,2,1
2816,19,0,17.692,0,0,32,1
2817,3,9,18.248,2,11,1,32
2818,3,3,9.849,2,6,15,18
2819,0,2,14.142,1,3,29,4
2820,15,0,15.62,0,23,9,24
2821,0,6,6.0,0,7,19,14
2822,2,17,7.81,16,19,13,20
2823,14,1,13.038,0,20,12,21
2824,5,7,13.928,0,6,6,27
2825,19,0,16.971,0,1,31,2
2826,7,5,13.038,4,24,8,25
2827,1,14,3.606,13,10,14,11
2828,8,7,7.071,0,2,4,9
2829,2,13,7.071,12,20,3,21
2830,3,12,4.0,11,17,15,18
2831,2,4,8.0,3,13,19,14
2832,2,13,1.0,12,13,10,14
2833,15,4,13.601,3,2,30,3
2834,15,0,12.166,0,11,21,12
2835,0,12,12.0,11,25,7,26
2836,18,1,15.556,0,2,30,3
2837,1,18,11.662,17,23,9,24
2838,1,14,5.385,13,18,6,19
2839,2,4,8.062,3,14,18,15
2840,2,17,11.18,16,3,29,4
2841,9,6,10.817,0,16,10,23
2842,7,12,9.0,11,4,28,5
2843,0,2,11.662,1,7,25,8
2844,11,4,8.944,3,9,23,10
2845,5,1,11.18,0,15,17,16
2846,5,14,13.153,13,0,24,1
2847,14,5,9.22,4,7,25,8
2848,1,11,13.038,10,6,6,27
2849,4,11,5.099,10,8,4,9
2850,9,3,18.358,2,18,3,30
2851,0,2,10.77,1,9,23,10
2852,4,8,16.492,1,9,3,30
2853,4,8,17.464,1,10,2,31
2854,0,6,10.817,0,7,19,14
2855,3,9,9.22,2,4,8,25
2856,1,18,18.248,17,19,13,20
2857,1,18,18.974,17,28,4,29
2858,1,18,22.204,17,9,23,10
2859,16,3,22.204,2,0,2,1
2860,2,4,8.062,3,15,17,16
2861,1,18,18.248,17,19,13,20
2862,2,17,20.809,16,10,22,11
2863,4,15,25.0,14,2,30,3
2864,8,4,6.403,3,27,5,28
2865,5,14,20.518,13,7,17,8
2866,14,5,22.561,4,0,32,1
2867,0,12,13.416,11,28,4,29
2868,14,5,11.18,4,32,0,33
2869,10,5,5.385,4,20,12,21
2870,3,16,16.763,0,2,5,28
2871,1,18,18.439,17,18,14,19
2872,1,5,9.434,4,14,18,15
2873,5,14,20.518,13,7,17,8
2874,18,1,21.024,0,1,31,2
2875,2,17,22.672,16,7,25,8
2876,6,6,6.708,0,19,7,26
2877,11,4,4.472,3,20,12,21
2878,2,17,18.028,16,28,4,29
2879,2,4,5.0,3,19,13,20
2880,3,12,15.62,11,12,20,13
2881,3,9,9.849,2,6,6,27
2882,12,7,12.207,0,12,0,33
2883,12,0,4.0,0,26,6,27
2884,7,8,13.601,1,5,1,12
2885,5,10,14.866,4,6,1,12
2886,4,8,8.246,1,4,8,25
2887,0,6,7.211,0,12,14,19
2888,3,9,12.042,2,10,2,31
2889,0,19,19.0,18,22,10,23
2890,9,6,6.0,0,16,10,23
2891,0,19,19.647,18,17,15,18
2892,11,8,17.889,1,0,6,7
2893,2,13,13.342,12,19,4,20
2894,0,12,12.649,11,26,6,27
2895,1,14,14.56,13,18,6,19
2896,2,17,27.019,16,1,31,2
2897,3,9,9.22,2,4,8,25
2898,0,12,13.0,11,27,5,28
2899,0,19,20.616,18,30,2,31
2900,0,19,19.647,18,27,5,28
2901,4,11,17.029,10,9,3,10
2902,9,3,3.606,2,13,8,25
2903,8,4,9.849,3,31,1,32
2904,5,7,10.63,0,10,2,31
2905,6,6,9.22,0,23,3,30
2906,4,11,11.045,10,3,9,24
2907,1,18,19.698,17,14,18,15
2908,0,19,19.026,18,23,9,24
2909,11,1,6.083,0,28,4,29
2910,14,5,20.616,4,2,30,3
2911,12,0,8.0,0,30,2,31
2912,2,17,19.235,16,31,1,32
2913,0,2,13.153,1,9,23,10
2914,1,18,18.111,17,20,12,21
2915,3,12,15.62,11,12,20,13
2916,4,11,11.045,10,3,9,24
2917,1,14,14.036,13,21,3,22
2918,1,18,24.759,17,5,27,6
2919,0,5,17.72,4,5,27,6
2920,4,8,12.042,1,11,1,32
2921,10,5,5.099,4,21,11,22
2922,4,8,8.246,1,4,8,25
2923,15,4,21.378,3,1,31,2
2924,2,17,21.401,16,9,23,10
2925,2,17,19.723,16,12,20,13
2926,7,5,7.071,4,27,5,28
2927,2,17,17.029,16,23,9,24
2928,4,8,12.042,1,11,1,32
2929,3,12,13.0,11,17,15,18
2930,10,2,5.385,1,27,5,28
2931,1,14,14.142,13,20,4,21
2932,1,14,19.799,13,8,16,9
2933,3,3,8.544,2,3,18,15
2934,6,13,25.554,12,0,23,1
2935,6,6,10.817,0,25,1,32
2936,9,10,14.142,4,12,0,33
2937,16,3,21.213,2,1,1,2
2938,7,5,6.403,4,26,6,27
2939,3,12,7.616,11,22,10,23
2940,0,15,9.0,14,20,12,21
2941,0,2,28.178,1,4,28,5
2942,4,15,25.0,14,4,28,5
2943,15,4,29.155,3,2,30,3
2944,1,14,21.024,13,8,16,9
2945,0,6,13.454,0,13,13,20
2946,0,19,4.472,18,31,1,32
2947,0,15,7.0,14,22,10,23
2948,8,4,11.402,3,26,6,27
2949,8,11,29.275,10,0,12,1
2950,1,1,25.239,0,8,24,9
2951,6,9,20.881,2,3,3,10
2952,14,5,24.166,4,7,25,8
2953,1,14,13.038,13,16,8,17
2954,1,18,17.263,17,12,20,13
2955,0,19,4.472,18,27,5,28
2956,3,16,2.236,0,2,5,28
2957,0,12,3.162,11,30,2,31
2958,9,10,28.443,4,1,1,2
2959,13,2,15.811,1,20,12,21
2960,0,19,4.123,18,28,4,29
2961,2,10,6.403,4,5,7,26
2962,1,14,7.071,13,22,2,23
2963,16,3,29.547,2,2,0,3
2964,10,2,13.928,1,24,8,25
2965,11,4,20.248,3,12,20,13
2966,4,2,19.849,1,14,18,15
2967,4,15,4.0,14,25,7,26
2968,1,1,26.926,0,6,26,7
2969,10,2,13.153,1,31,1,32
2970,14,1,16.125,0,21,11,22
2971,17,2,31.78,1,0,32,1
2972,11,1,14.036,0,28,4,29
2973,0,12,3.162,11,30,2,31
2974,9,3,12.042,2,17,4,29
2975,1,5,14.866,4,18,14,19
2976,12,0,15.033,0,30,2,31
2977,4,11,8.062,10,2,10,23
2978,7,5,10.44,4,26,6,27
2979,3,16,25.02,0,4,3,5
2980,1,1,29.53,0,3,29,4
2981,7,8,19.313,1,5,1,12
2982,9,10,22.561,4,2,5,8
2983,1,1,27.785,0,5,27,6
2984,6,13,25.08,12,4,19,5
2985,2,13,14.142,12,15,8,16
2986,12,7,23.409,0,1,5,8
2987,2,13,14.142,12,15,8,16
2988,10,9,27.659,2,2,0,3
2989,7,12,4.243,11,32,0,33
2990,1,18,5.831,17,24,8,25
2991,2,17,16.125,16,13,19,14
2992,1,5,16.401,4,16,16,17
2993,2,13,12.166,12,17,6,18
2994,0,19,6.403,18,24,8,25
2995,10,5,12.207,4,22,10,23
2996,10,9,27.659,2,2,0,3
2997,5,7,8.246,0,7,5,28
2998,2,17,27.074,16,2,30,3
2999,5,10,20.616,4,4,3,10
3000,10,9,6.708,2,12,0,33
3001,4,15,2.0,14,31,1,32
3002,1,11,4.123,10,10,2,31
3003,7,12,22.204,11,7,25,8
3004,7,12,26.173,11,3,29,4
3005,0,19,18.439,18,11,21,12
3006,6,6,9.0,0,23,3,30
3007,0,19,13.601,18,16,16,17
3008,1,18,16.279,17,13,19,14
3009,1,18,3.606,17,31,1,32
3010,4,8,7.071,1,8,4,29
3011,0,19,21.378,18,8,24,9
3012,8,4,11.045,3,30,2,31
3013,10,9,27.659,2,2,0,3
3014,2,0,25.807,0,8,24,9
3015,11,4,20.248,3,12,20,13
3016,6,6,9.22,0,25,1,32
3017,4,15,27.0,14,2,30,3
3018,10,5,23.259,4,8,24,9
3019,1,4,27.313,3,4,28,5
3020,0,19,26.306,18,3,29,4
3021,3,12,15.297,11,14,18,15
3022,2,13,20.1,12,9,14,10
3023,10,5,20.591,4,11,21,12
3024,2,13,9.22,12,20,3,21
3025,10,9,23.77,2,0,6,7
3026,6,6,19.925,0,24,2,31
3027,2,10,19.105,4,10,2,31
3028,2,17,5.099,16,10,22,11
3029,2,17,7.81,16,17,15,18
3030,9,3,18.358,2,16,5,28
3031,1,18,18.974,17,29,3,30
3032,5,1,12.083,0,16,16,17
3033,3,3,10.817,2,6,15,18
3034,9,6,10.817,0,14,12,21
3035,4,8,16.492,1,7,5,28
3036,7,8,9.849,1,0,12,21
3037,1,18,17.088,17,27,5,28
3038,2,0,13.0,0,6,26,7
3039,1,18,6.0,17,11,21,12
3040,2,10,16.125,4,7,5,28
3041,2,4,8.544,3,14,18,15
3042,3,3,11.402,2,7,14,19
3043,1,4,10.63,3,4,28,5
3044,0,12,16.0,11,27,5,28
3045,6,6,16.155,0,20,6,27
3046,2,17,5.385,16,13,19,14
3047,14,1,15.556,0,22,10,23
3048,10,2,20.591,1,29,3,30
3049,12,7,6.403,0,1,5,8
3050,7,12,10.0,11,1,31,2
3051,4,2,11.18,1,16,16,17
3052,1,14,10.198,13,21,3,22
3053,2,10,15.133,4,6,6,27
3054,9,6,6.083,0,4,22,11
3055,6,0,13.416,0,17,15,18
3056,5,14,4.472,13,7,17,8
3057,0,19,7.0,18,11,21,12
3058,2,17,21.587,16,32,0,33
3059,6,0,13.416,0,17,15,18
3060,2,13,2.236,12,9,14,10
3061,1,1,13.038,0,4,28,5
3062,5,1,11.18,0,13,19,14
3063,0,19,14.765,18,24,8,25
3064,12,3,15.0,2,12,9,24
3065,10,2,19.723,1,28,4,29
3066,0,12,13.0,11,24,8,25
3067,13,6,10.817,0,2,0,3
3068,12,0,22.472,0,30,2,31
3069,1,18,21.84,17,32,0,33
3070,0,19,12.207,18,21,11,22
3071,11,8,10.77,1,1,1,2
3072,0,19,19.313,18,29,3,30
3073,4,8,19.416,1,10,2,31
3074,1,18,10.817,17,2,30,3
3075,7,5,18.385,4,28,4,29
3076,4,15,16.279,14,27,5,28
3077,0,19,7.071,18,12,20,13
3078,12,3,12.728,2,9,12,21
3079,1,18,12.53,17,0,32,1
3080,2,17,5.831,16,8,24,9
3081,0,19,7.28,18,13,19,14
3082,0,15,3.0,14,11,21,12
3083,7,8,4.0,1,5,1,12
3084,8,7,5.385,0,3,3,10
3085,4,15,7.616,14,4,28,5
3086,10,5,7.616,4,8,24,9
3087,1,14,2.236,13,12,12,13
3088,8,7,11.18,0,1,11,22
3089,2,17,21.587,16,32,0,33
3090,0,12,17.0,11,28,4,29
3091,0,12,18.0,11,29,3,30
3092,2,17,10.296,16,20,12,21
3093,1,14,4.472,13,15,9,16
3094,1,14,8.246,13,19,5,20
3095,8,7,11.18,0,1,11,22
3096,1,18,10.0,17,19,13,20
3097,8,4,18.788,3,28,4,29
3098,12,3,13.454,2,10,11,22
3099,10,9,5.831,2,0,6,7
3100,6,0,13.416,0,17,15,18
3101,0,12,15.0,11,26,6,27
3102,4,2,10.44,1,14,18,15
3103,2,0,12.166,0,9,23,10
3104,12,0,20.809,0,28,4,29
3105,0,19,7.071,18,12,20,13
3106,2,0,13.892,0,4,28,5
3107,1,18,9.22,17,4,28,5
3108,9,10,5.831,4,2,0,3
3109,7,8,5.385,1,3,3,10
3110,14,1,13.0,0,12,20,13
3111,7,8,7.071,1,6,0,13
3112,8,4,25.632,3,31,1,32
3113,1,14,12.042,13,19,5,20
3114,0,5,8.944,4,3,29,4
3115,5,1,15.62,0,17,15,18
3116,18,1,13.892,0,0,32,1
3117,2,4,15.0,3,19,13,20
3118,0,15,17.117,14,24,8,25
3119,5,7,19.925,0,6,6,27
3120,5,7,18.974,0,5,7,26
3121,12,3,11.18,2,1,20,13
3122,7,8,5.099,1,2,4,9
3123,6,9,4.472,2,3,3,10
3124,3,9,22.361,2,9,3,30
3125,8,4,21.024,3,26,6,27
3126,2,17,8.944,16,15,17,16
3127,0,19,9.22,18,14,18,15
3128,1,14,8.062,13,15,9,16
3129,1,1,12.166,0,9,23,10
3130,1,18,5.099,17,8,24,9
3131,4,8,22.561,1,9,3,30
3132,3,16,3.162,0,6,1,7
3133,6,0,14.765,0,14,18,15
3134,7,5,19.698,4,25,7,26
3135,2,17,8.944,16,15,17,16
3136,12,0,24.698,0,28,4,29
3137,14,5,10.63,4,0,32,1
3138,4,11,13.153,10,0,12,21
3139,0,19,10.817,18,16,16,17
3140,9,10,7.616,4,0,2,1
3141,0,19,9.22,18,14,18,15
3142,8,7,7.81,0,6,0,13
3143,12,0,21.401,0,24,8,25
3144,6,9,6.403,2,6,0,13
3145,0,15,2.828,14,9,23,10
3146,0,6,9.899,0,8,18,15
3147,1,5,13.601,4,18,14,19
3148,7,8,13.928,1,0,12,21
3149,8,7,6.708,0,4,2,11
3150,5,14,6.083,13,1,23,2
3151,7,12,6.083,11,1,31,2
3152,0,19,9.22,18,14,18,15
3153,9,10,25.179,4,12,0,33
3154,2,0,13.038,0,8,24,9
3155,9,3,26.0,2,20,1,32
3156,7,5,24.352,4,30,2,31
3157,6,9,15.524,2,2,10,23
3158,2,4,14.213,3,18,14,19
3159,11,1,24.187,0,28,4,29
3160,1,11,23.087,10,10,2,31
3161,2,10,23.195,4,10,2,31
3162,8,11,2.236,10,6,6,7
3163,1,18,6.403,17,3,29,4
3164,9,3,20.591,2,14,7,26
3165,2,13,13.0,12,20,3,21
3166,0,15,11.18,14,18,14,19
3167,2,17,5.657,16,3,29,4
3168,1,11,19.105,10,6,6,27
3169,8,7,7.81,0,6,0,13
3170,0,15,17.117,14,24,8,25
3171,4,15,2.828,14,5,27,6
3172,0,19,8.485,18,13,19,14
3173,3,3,14.866,2,7,14,19
3174,1,4,9.22,3,5,27,6
3175,9,10,5.831,4,2,0,3
3176,4,8,17.72,1,4,8,25
3177,0,19,6.708,18,10,22,11
3178,9,6,17.464,0,17,9,24
3179,4,2,13.601,1,15,17,16
3180,8,4,19.235,3,24,8,25
3181,8,7,7.211,0,5,1,12
3182,1,14,8.062,13,15,9,16
3183,2,13,5.0,12,12,11,13
3184,4,15,21.095,14,28,4,29
3185,6,13,3.0,12,4,19,5
3186,11,1,22.472,0,26,6,27
3187,0,19,6.325,18,9,23,10
3188,3,9,23.345,2,10,2,31
3189,4,15,13.601,14,29,3,30
3190,4,15,10.77,14,26,6,27
3191,0,6,5.099,0,9,17,16
3192,4,8,14.318,1,10,2,31
3193,12,7,16.492,0,12,0,33
3194,3,16,11.18,0,6,1,7
3195,5,14,11.402,13,5,19,6
3196,2,17,16.155,16,31,1,32
3197,5,14,14.318,13,2,22,3
3198,1,14,5.831,13,11,13,12
3199,10,2,15.811,1,29,3,30
3200,1,11,15.0,10,11,1,32
3201,7,12,16.031,11,0,32,1
3202,4,15,11.705,14,5,27,6
3203,5,10,5.099,4,1,11,22
3204,2,17,6.325,16,14,18,15
3205,0,15,5.657,14,20,12,21
3206,2,17,9.22,16,9,23,10
3207,3,9,13.153,2,9,3,30
3208,4,8,13.342,1,9,3,30
3209,3,12,7.071,11,9,23,10
3210,5,14,15.297,13,0,1,32
3211,15,4,15.652,3,2,30,3
3212,6,0,11.18,0,14,18,15
3213,4,15,12.649,14,4,28,5
3214,8,4,10.63,3,24,8,25
3215,4,8,13.342,1,9,3,30
3216,11,8,10.44,1,0,6,7
3217,7,5,10.817,4,25,7,26
3218,1,18,9.22,17,22,10,23
3219,1,4,13.038,3,5,27,6
3220,8,4,14.765,3,29,3,30
3221,5,7,13.601,0,9,3,30
3222,3,12,5.099,11,11,21,12
3223,0,19,10.0,18,22,10,23
3224,17,2,17.493,1,1,31,2
3225,3,12,3.162,11,13,19,14
3226,12,7,14.56,0,2,0,3
3227,0,6,5.385,0,8,18,15
3228,11,8,16.279,1,12,0,33
3229,10,5,7.211,4,12,20,13
3230,2,17,6.083,16,17,15,18
3231,1,11,11.0,10,7,5,28
3232,2,0,13.601,0,8,24,9
3233,0,2,12.728,1,7,25,8
3234,5,10,8.062,4,3,4,9
3235,2,4,7.28,3,18,14,19
3236,1,5,6.083,4,17,15,18
3237,2,4,7.616,3,13,19,14
3238,11,4,8.062,3,20,12,21
3239,0,6,5.831,0,13,13,20
3240,9,6,6.403,0,14,12,21
3241,2,13,4.472,12,20,3,21
3242,1,5,6.083,4,17,15,18
3243,11,1,15.62,0,28,4,29
3244,7,8,8.544,1,2,4,9
3245,15,0,12.083,0,21,11,22
3246,3,16,13.928,0,4,3,30
3247,3,3,8.544,2,8,13,20
3248,10,9,9.22,2,1,5,8
3249,0,6,5.831,0,13,13,20
3250,11,1,18.028,0,31,1,32
3251,1,18,10.63,17,24,8,25
3252,14,1,11.662,0,22,10,23
3253,1,18,13.038,17,27,5,28
3254,2,4,7.071,3,15,17,16
3255,1,18,13.892,17,4,28,5
3256,2,17,8.485,16,22,10,23
3257,2,17,11.662,16,26,6,27
3258,5,1,10.0,0,16,16,17
3259,0,2,15.0,1,4,28,5
3260,8,4,15.652,3,30,2,31
3261,2,4,7.0,3,16,16,17
3262,17,2,18.358,1,32,0,33
3263,4,15,15.524,14,31,1,32
3264,0,2,20.025,1,5,27,6
3265,1,18,28.601,17,2,30,3
3266,5,14,26.42,13,2,22,3
3267,6,13,25.06,12,3,20,4
3268,8,11,23.259,10,4,8,5
3269,1,14,13.153,13,23,1,24
3270,14,5,25.318,4,0,32,1
3271,4,15,26.926,14,2,30,3
3272,0,19,18.248,18,22,10,23
3273,11,4,14.318,3,11,21,12
3274,5,7,6.708,0,8,4,29
3275,5,7,6.083,0,6,6,27
3276,5,10,9.22,4,3,9,24
3277,2,17,24.839,16,6,26,7
3278,0,19,18.0,18,25,7,26
3279,1,14,13.342,13,22,2,23
3280,3,3,11.18,2,3,18,15
3281,1,5,8.944,4,17,15,18
3282,1,18,24.759,17,7,25,8
3283,10,5,4.472,4,23,9,24
3284,2,17,16.279,16,22,10,23
3285,2,17,29.682,16,0,32,1
3286,0,19,29.206,18,2,30,3
3287,14,1,14.0,0,11,21,12
3288,11,1,6.0,0,31,1,32
3289,4,11,18.868,10,9,3,10
3290,2,4,6.708,3,19,13,20
3291,0,19,18.248,18,22,10,23
3292,3,12,13.601,11,17,15,18
3293,13,6,19.647,0,0,26,7
3294,0,19,19.313,18,18,14,19
3295,3,16,28.302,0,1,6,2
3296,6,0,6.083,0,19,13,20
3297,6,13,25.06,12,3,20,4
3298,4,15,14.318,14,28,4,29
3299,8,4,3.162,3,24,8,25
3300,12,7,25.71,0,0,2,1
3301,7,5,5.657,4,29,3,30
3302,5,14,24.698,13,4,20,5
3303,1,14,17.692,13,13,11,14
3304,3,9,8.0,2,5,7,26
3305,1,18,17.117,17,27,5,28
3306,6,9,17.0,2,4,2,11
3307,1,18,17.72,17,30,2,31
3308,2,0,17.029,0,8,24,9
3309,11,4,5.831,3,20,12,21
3310,1,14,17.692,13,13,11,14
3311,17,2,25.02,1,0,32,1
3312,12,0,2.236,0,27,5,28
3313,8,7,17.088,0,3,3,10
3314,8,7,17.088,0,3,3,10
3315,3,12,14.866,11,15,17,16
3316,3,12,13.601,11,17,15,18
3317,4,2,12.042,1,13,19,14
3318,9,10,26.571,4,0,2,1
3319,2,13,13.892,12,18,5,19
3320,6,0,7.071,0,18,14,19
3321,4,8,7.616,1,8,4,29
3322,0,2,16.031,1,9,23,10
3323,0,2,16.031,1,9,23,10
3324,10,2,3.162,1,28,4,29
3325,2,17,16.492,16,29,3,30
3326,1,1,22.0,0,3,29,4
3327,3,3,6.325,2,8,13,20
3328,8,11,25.08,10,2,10,3
3329,3,12,14.866,11,15,17,16
3330,1,14,14.318,13,19,5,20
3331,9,6,17.72,0,2,24,9
3332,11,1,1.0,0,26,6,27
3333,2,17,27.203,16,3,29,4
3334,3,3,7.28,2,7,14,19
3335,2,0,22.023,0,3,29,4
3336,1,18,22.023,17,11,21,12
3337,2,17,16.763,16,30,2,31
3338,0,5,22.361,4,3,29,4
3339,1,5,8.062,4,18,14,19
3340,3,16,29.155,0,0,7,1
3341,6,9,16.125,2,5,1,12
3342,0,19,19.698,18,17,15,18
3343,7,5,4.123,4,24,8,25
3344,7,5,4.472,4,27,5,28
3345,2,13,15.62,12,15,8,16
3346,6,13,22.472,12,6,17,7
3347,5,14,26.42,13,2,22,3
3348,8,7,7.81,0,0,12,21
3349,8,7,14.318,0,6,0,13
3350,2,17,25.612,16,5,27,6
3351,6,6,7.071,0,24,2,31
3352,6,0,9.055,0,16,16,17
3353,6,9,10.198,2,6,0,13
3354,5,7,6.403,0,7,5,28
3355,1,18,8.062,17,18,14,19
3356,6,9,11.18,2,5,1,12
3357,3,3,12.042,2,2,19,14
3358,3,12,10.05,11,12,20,13
3359,2,17,6.325,16,20,12,21
3360,3,12,9.055,11,13,19,14
3361,0,19,11.314,18,30,2,31
3362,5,10,2.236,4,0,12,21
3363,0,15,9.849,14,13,19,14
3364,3,16,8.602,0,4,3,30
3365,10,5,15.232,4,8,24,9
3366,11,8,15.297,1,1,5,8
3367,1,11,4.0,10,6,6,27
3368,10,5,14.318,4,9,23,10
3369,7,5,7.211,4,26,6,27
3370,0,2,19.235,1,5,27,6
3371,4,8,6.708,1,8,4,29
3372,14,1,10.198,0,20,12,21
3373,6,6,10.296,0,25,1,32
3374,18,1,24.166,0,0,32,1
3375,1,14,12.369,13,10,14,11
3376,1,5,10.0,4,14,18,15
3377,0,19,17.0,18,7,25,8
3378,10,5,6.325,4,20,12,21
3379,0,19,8.062,18,23,9,24
3380,1,14,10.44,13,12,12,13
3381,2,10,7.071,4,9,3,30
3382,0,19,12.806,18,12,20,13
3383,14,5,20.881,4,2,30,3
3384,2,17,9.22,16,29,3,30
3385,2,17,9.22,16,29,3,30
3386,2,10,4.123,4,6,6,27
3387,3,12,11.045,11,11,21,12
3388,3,3,11.314,2,3,18,15
3389,4,15,16.492,14,6,26,7
3390,2,17,10.0,16,14,18,15
3391,14,1,10.0,0,22,10,23
3392,12,7,16.492,0,0,6,7
3393,10,2,10.817,1,28,4,29
3394,2,17,10.817,16,31,1,32
3395,1,1,15.62,0,10,22,11
3396,6,9,14.142,2,2,4,9
3397,2,10,2.236,4,4,8,25
3398,0,19,22.472,18,1,31,2
3399,6,9,2.236,2,1,11,22
3400,7,5,10.817,4,31,1,32
3401,3,16,20.616,0,2,5,3
3402,1,18,18.385,17,5,27,6
3403,1,14,4.243,13,19,5,20
3404,7,5,10.817,4,31,1,32
3405,10,5,14.318,4,9,23,10
3406,8,4,8.602,3,27,5,28
3407,11,8,15.297,1,1,5,8
3408,15,0,15.556,0,11,21,12
3409,8,11,18.0,10,4,8,5
3410,11,8,15.297,1,1,5,8
3411,14,5,17.088,4,6,26,7
3412,6,0,11.705,0,18,14,19
3413,2,17,8.485,16,28,4,29
3414,19,0,14.866,0,32,0,33
3415,1,14,12.369,13,10,14,11
3416,1,18,20.248,17,3,29,4
3417,13,6,22.561,0,0,2,1
3418,0,19,15.264,18,9,23,10
3419,5,14,16.279,13,6,18,7
3420,5,10,13.038,4,4,3,10
3421,3,9,5.385,2,7,5,28
3422,2,13,14.142,12,8,15,9
3423,9,3,11.314,2,19,2,31
3424,1,1,18.868,0,6,26,7
3425,5,7,8.062,0,9,3,30
3426,3,9,4.472,2,6,6,27
3427,9,3,9.434,2,16,5,28
3428,14,5,22.804,4,0,32,1
3429,7,8,11.402,1,5,1,12
3430,2,13,3.606,12,19,4,20
3431,5,14,19.235,13,3,21,4
3432,17,2,21.932,1,2,30,3
3433,9,3,12.042,2,20,1,32
3434,3,12,13.038,11,9,23,10
3435,0,15,5.657,14,18,14,19
3436,1,1,20.518,0,9,23,10
3437,10,2,16.125,1,31,1,32
3438,1,14,14.142,13,9,15,10
3439,6,0,17.464,0,16,16,17
3440,7,5,13.038,4,30,2,31
3441,10,2,14.866,1,28,4,29
3442,0,15,12.042,14,11,21,12
3443,9,3,15.264,2,20,1,32
3444,1,18,3.606,17,26,6,27
3445,11,4,18.439,3,9,23,10
3446,5,10,15.232,4,4,3,10
3447,12,3,13.038,2,11,10,23
3448,15,0,16.125,0,21,11,22
3449,4,15,18.028,14,5,27,6
3450,6,13,22.204,12,1,22,2
3451,3,12,13.601,11,10,22,11
3452,3,12,14.56,11,9,23,10
3453,9,10,18.974,4,0,7,6
3454,7,8,16.125,1,3,3,10
3455,2,13,7.616,12,16,7,17
3456,2,0,25.612,0,3,29,4
3457,0,5,21.095,4,5,27,6
3458,9,6,10.05,0,16,10,23
3459,0,15,1.414,14,24,8,25
3460,3,12,10.77,11,13,19,14
3461,0,19,9.487,18,14,18,15
3462,3,9,7.28,2,5,7,26
3463,0,19,7.616,18,30,2,31
3464,14,1,18.601,0,12,20,13
3465,6,6,10.198,0,19,7,26
3466,0,19,15.297,18,8,24,9
3467,9,6,16.401,0,4,22,11
3468,19,0,27.203,0,1,31,2
3469,2,17,6.083,16,17,15,18
3470,1,5,12.53,4,17,15,18
3471,5,7,9.055,0,4,8,25
3472,8,11,18.682,10,5,7,6
3473,5,1,15.524,0,19,13,20
3474,5,1,17.493,0,14,18,15
3475,2,17,8.062,16,15,17,16
3476,0,15,1.414,14,24,8,25
3477,12,3,13.153,2,10,11,22
3478,7,8,16.125,1,3,3,10
3479,6,0,16.763,0,18,14,19
3480,9,6,10.05,0,16,10,23
3481,8,11,19.647,10,4,8,5
3482,2,4,14.422,3,15,17,16
3483,1,14,12.166,13,11,13,12
3484,0,5,22.825,4,3,29,4
3485,2,17,3.162,16,26,6,27
3486,0,19,5.0,18,19,13,20
3487,8,4,12.166,3,25,7,26
3488,0,15,4.123,14,19,13,20
3489,12,3,13.153,2,10,11,22
3490,13,6,13.454,0,26,0,33
3491,7,8,8.062,1,2,10,23
3492,0,15,1.414,14,22,10,23
3493,10,9,22.136,2,2,0,3
3494,2,13,8.544,12,15,8,16
3495,0,6,12.207,0,10,16,17
3496,1,4,22.472,3,4,28,5
3497,0,19,6.708,18,17,15,18
3498,12,0,17.088,0,29,3,30
3499,7,12,16.492,11,7,25,8
3500,2,13,5.831,12,18,5,19
3501,1,14,3.606,13,20,4,21
3502,4,15,4.123,14,27,5,28
3503,1,14,10.198,13,13,11,14
3504,1,14,2.0,13,23,1,24
3505,2,10,6.083,4,4,8,25
3506,4,2,15.232,1,17,15,18
3507,2,4,12.649,3,19,13,20
3508,0,2,22.804,1,5,27,6
3509,0,19,14.318,18,9,23,10
3510,13,6,23.259,0,2,0,3
3511,2,4,13.416,3,17,15,18
3512,1,18,5.385,17,28,4,29
3513,1,18,10.198,17,13,19,14
3514,10,2,14.56,1,27,5,28
3515,9,6,10.44,0,14,12,21
